FID,ALA,lat,lon,year,basis,rain,dist2rds,slope,commchng,dem,noburns,soil,sandpc,roads5k
881,f4757315-ff36-4e19-b367-736010560609,-41.12600607,147.1108038,2011,HumanObservation,950,0,0.4196972,11.53,99.6904221,0,2552,0,1
882,f4324a39-1b4b-440c-81e3-d6df2dfe07ef,-41.35363509,146.5162255,2011,HumanObservation,997,0,0.5757046,0,158.0265045,0,1445,0,1
883,ef67c177-cfb4-459b-9445-725c3dec01b9,-41.34078173,146.5271971,2011,HumanObservation,968,0,0.2629278,0,149.1300354,0,1445,0,1
884,eb1ae552-b088-4554-9f52-bb6a5cef0367,-41.33290498,146.4843033,2011,HumanObservation,997,0,0.3743746,11.53,140.4382629,0,2675,0,1
885,e9ec6ac0-f2e6-48db-bf63-37d9b00b4c4a,-41.33950241,146.5206089,2011,HumanObservation,968,0,0.2629278,0,169.9431915,0,1445,0,1
886,e8edcfee-81db-4710-b602-2263289891de,-41.13436091,147.1155003,2011,HumanObservation,950,0,0.4196972,0,108.4767609,0,2552,0,1
887,e58983f5-4e1b-4418-a873-1450564c953f,-41.12937231,147.1136449,2011,HumanObservation,950,0,0.4196972,11.53,99.6904221,0,2552,0,1
888,d6b2a29c-c110-42d7-9b4c-64d31a5934f2,-41.35854778,146.5257295,2011,HumanObservation,968,0,0.346747,0,158.0265045,0,1445,0,1
889,d073255f-fe07-422f-87ba-71071d8262f1,-41.12505204,147.1099445,2011,HumanObservation,950,0,0.4196972,0,86.8245697,0,2552,0,1
890,cfa6f040-0fd0-453f-9b56-f2f995053c2e,-41.36017123,146.5262318,2011,HumanObservation,968,0,0.346747,0,158.0265045,0,1445,0,1
891,cd411670-4c2d-4795-aa21-90fe52853ff6,-41.28124979,148.1500798,1989,HumanObservation,917,0,0.8613449,11.53,87.9579926,1,1481,0,1
892,ccfe42af-768d-4976-af81-73fed89d8c5e,-41.34745312,146.5070911,2011,HumanObservation,997,0,0.5757046,0,137.8034058,0,2675,0,1
893,c93c74e2-1146-49fa-9e02-2ae0a4f3805f,-41.13068106,147.1109904,2011,HumanObservation,950,0,0.4196972,0,99.6904221,0,2552,0,1
894,c4295b3b-0608-40a5-afb3-7bcf6a0e5737,-41.33460736,146.5196767,2011,HumanObservation,968,0,0.2629278,0,127.2016068,0,1445,0,1
895,c3f57737-cd54-476b-9bbd-ff2ddf0b830a,-41.29175476,148.1801215,1989,HumanObservation,819,0,0.3763296,11.53,82.4688034,1,1481,0,1
896,c2a8e1b6-7ba4-4deb-939c-3ac5650e9288,-41.12472056,147.1080259,2011,HumanObservation,950,0,0.4196972,0,64.7693939,0,2552,0,1
897,c24d6c53-64d4-43af-95c4-f7a7b3aa19f2,-41.12843239,147.1074721,2011,HumanObservation,950,0,0.4196972,0,108.5500183,0,2552,0,1
898,c23a6351-dfb2-4b49-91bd-99f3ffea7ee7,-41.13250732,147.113424,2011,HumanObservation,950,0,0.4196972,0,99.6904221,0,2552,0,1
899,c09062d8-1072-4a9f-b3aa-af56abe113db,-41.13118663,147.1098236,2011,HumanObservation,950,0,0.4196972,0,108.5500183,0,2552,0,1
900,c017ca24-2e14-4f39-b6ef-574193226524,-41.12649209,147.1112335,2011,HumanObservation,950,0,0.4196972,0,99.6904221,0,2552,0,1
901,bd43f995-37b0-47d8-b8d7-8c604b166147,-41.34127038,146.5299425,2011,HumanObservation,968,0,0.2629278,0,149.1300354,0,1445,0,1
902,ba4b3f28-6c4a-4f5f-ba60-1e8cde2256ce,-41.13124781,147.1117777,2011,HumanObservation,950,0,0.4196972,0,99.6904221,0,2552,0,1
903,b919d172-4915-45e1-9fc2-dd89b6378f2a,-41.35172887,146.512761,2011,HumanObservation,997,0,0.5757046,0,137.8034058,0,2675,0,1
904,b8d1f05c-9374-4622-b51d-0dea10360a43,-41.33443918,146.5182319,2011,HumanObservation,968,0,0.2629278,0,127.2016068,0,1445,0,1
905,b89c5ce6-b637-4031-b25a-ec3b1c157281,-41.1346741,147.117574,2011,HumanObservation,950,0,0.4196972,0,108.4767609,0,2552,0,1
906,af94292b-9c69-407b-8902-e97556aea2a3,-41.1267293,147.1080888,2011,HumanObservation,950,0,0.4196972,0,108.5500183,0,2552,0,1
907,aefb3c3c-6123-4420-9e6f-a06332c99ab1,-41.3605677,146.5262648,2011,HumanObservation,968,0,0.346747,0,158.0265045,0,1445,0,1
908,ab5f073f-802c-4353-b06b-c0f3bfdd5198,-41.22913398,146.7797389,2008,HumanObservation,848,0,0.7216707,11.53,96.5635681,1,1434,0,1
909,ab561f85-55a2-4eef-bd54-793d0e5ce736,-41.12980856,147.1096546,2011,HumanObservation,950,0,0.4196972,0,108.5500183,0,2552,0,1
910,aa9cf938-1fd9-4610-b0bf-2151a0bf268c,-41.12472056,147.1080259,2011,HumanObservation,950,0,0.4196972,0,64.7693939,0,2552,0,1
911,aa11e289-99bf-4439-b78e-325313e531ad,-41.1346741,147.117574,2011,HumanObservation,950,0,0.4196972,0,108.4767609,0,2552,0,1
912,a5badc2e-053d-44f9-8489-daadbfa01562,-41.13294848,147.113663,2011,HumanObservation,950,0,0.4196972,0,99.6904221,0,2552,0,1
913,a5b0e547-5908-4de8-855b-34da20f66a17,-41.0833,146.75,1968,PreservedSpecimen,779,0,,0,,0,559,0,1
914,a251986f-b9e8-4073-9b2d-6f91bc7a2abe,-41.15243852,146.94252,2008,HumanObservation,922,0,0.5713427,8.3,136.6648102,1,2372,0,1
915,a23cea36-7b1b-4e2e-a9e0-e8dbb429e29f,-41.12415303,147.1080488,2011,HumanObservation,950,0,0.4196972,0,64.7693939,0,2552,0,1
916,9ec9a342-5f29-4bc4-b86e-d1e778756b44,-41.35676889,146.5224907,2011,HumanObservation,968,0,0.346747,0,158.0265045,0,1445,0,1
917,9ea81993-6aad-4d16-b44c-5c3763d16e2e,-41.1348288,147.1160254,2011,HumanObservation,950,0,0.4196972,11.53,108.4767609,0,2552,0,1
918,9e9f7d7c-c9ff-4622-9f66-72facf5ca6d6,-41.31671413,148.1160554,1986,HumanObservation,910,0,1.2716504,11.53,188.8448181,0,1481,0,1
919,9c6daf29-3886-47cd-b11b-38ef67867691,-41.3402845,146.522396,2011,HumanObservation,968,0,0.2629278,0,169.9431915,0,1445,0,1
920,957a290e-502f-4106-8889-a91a7326890f,-41.34041506,146.5234707,2011,HumanObservation,968,0,0.2629278,0,169.9431915,0,1445,0,1
921,952a11a1-2adf-4713-889b-82cad7adc22d,-41.12649209,147.1112335,2011,HumanObservation,950,0,0.4196972,0,99.6904221,0,2552,0,1
922,9110f168-291a-4b7f-a922-065e57fc0264,-41.13037133,147.1145283,2011,HumanObservation,950,0,0.4196972,11.53,99.6904221,0,2552,0,1
923,905e515a-7607-4c5b-b8a7-306de8a49adc,-41.13250732,147.113424,2011,HumanObservation,950,0,0.4196972,0,99.6904221,0,2552,0,1
924,8d97360e-c641-4338-816e-dfcba7a5950e,-41.13368566,147.1151536,2011,HumanObservation,950,0,0.4196972,0,99.6904221,0,2552,0,1
925,8cb928ac-a3b7-4dd0-805b-f27558ae0dbd,-41.13330045,147.1129964,2011,HumanObservation,950,0,0.4196972,0,99.6904221,0,2552,0,1
926,8ac826b2-1bfc-4b75-acf1-8c74338c9588,-41.35518872,146.5194059,2011,HumanObservation,968,0,0.346747,0,158.0265045,0,1445,0,1
927,87df19fe-8e84-4840-9a92-db6c031e0b72,-41.3565244,146.5221816,2011,HumanObservation,968,0,0.346747,0,158.0265045,0,1445,0,1
928,8442e42c-3014-407b-bdd3-675845338a9d,-41.13217574,147.111672,2011,HumanObservation,950,0,0.4196972,0,99.6904221,0,2552,0,1
929,7f9d5f97-9512-4393-b31c-e8136867dbcb,-40.97185781,147.6181784,1982,HumanObservation,722,0,,11.53,104.5231781,0,562,0,1
930,7b3155b4-b637-41ef-ad1c-79ca0826d31a,-40.94752406,147.6203276,1982,HumanObservation,722,0,,0,71.5273361,0,2541,0,1
931,7af97069-f0f4-4da5-80f4-15a937608c16,-41.1329182,147.1169156,2011,HumanObservation,950,0,0.4196972,0,99.6904221,0,2552,0,1
932,78940c58-bb5c-438d-bd76-d55301149e6a,-41.13436091,147.1155003,2011,HumanObservation,950,0,0.4196972,0,108.4767609,0,2552,0,1
933,7886eb68-7e7c-4b6c-88fa-1c21d6c70589,-41.16100121,147.4440701,1991,HumanObservation,891,0,0.7944744,11.53,110.9284592,0,2552,0,1
934,7645a92b-2164-4b42-9586-5d987f42fde0,-41.13382722,147.1176916,2011,HumanObservation,950,0,0.4196972,0,99.6904221,0,2552,0,1
935,718cfe55-9570-433b-bb5f-aa19223cec7a,-41.34226972,146.5019787,2011,HumanObservation,997,0,0.3743746,0,102.4424133,0,2675,0,1
936,6ce79cea-4ea7-4f1a-8477-6e5b5483087c,-41.12843239,147.1074721,2011,HumanObservation,950,0,0.4196972,0,108.5500183,0,2552,0,1
937,6c5dd789-4602-4a40-949c-65b30b6d0fbb,-41.34948917,146.5092752,2011,HumanObservation,997,0,0.5757046,0,137.8034058,0,2675,0,1
938,698ec795-5531-4f23-93e1-81411a1fbcf9,-41.35189247,146.5131064,2011,HumanObservation,997,0,0.5757046,0,137.8034058,0,2675,0,1
939,66d04dec-2807-4257-9d32-080b536a18ed,-41.12383629,147.109597,2011,HumanObservation,950,0,0.4196972,0,86.8245697,0,2552,0,1
940,64a47cf9-540b-4aa1-a47a-311e51403974,-41.3605677,146.5262648,2011,HumanObservation,968,0,0.346747,0,158.0265045,0,1445,0,1
941,6427a358-5309-4025-a5c0-5d27103a5e1e,-41.33157015,146.4859391,2011,HumanObservation,997,0,0.3743746,0,140.4382629,0,2675,0,1
942,639fe835-b4a8-4807-9d63-3ca3268b96f5,-41.13098332,147.1150893,2011,HumanObservation,950,0,0.4196972,11.53,99.6904221,0,2552,0,1
943,5d4e55f9-69f6-4f2c-9a3f-acb97d57888f,-41.33319097,146.4837992,2011,HumanObservation,997,0,0.3743746,11.53,140.4382629,0,2675,0,1
944,59e2e284-24ab-461f-b669-54b70ee6929a,-41.35706817,146.5229786,2011,HumanObservation,968,0,0.346747,0,158.0265045,0,1445,0,1
945,55a4787b-5e63-4228-8e3f-749a2bcea051,-41.1348261,147.1186823,2011,HumanObservation,950,0,0.4196972,0,108.4767609,0,2552,0,1
946,55927e45-9bd9-46a9-864e-7c8b27629634,-41.34753111,146.5063733,2011,HumanObservation,997,0,0.5757046,0,137.8034058,0,2675,0,1
947,512f2854-443f-4152-99b2-cd98d7799e92,-41.13382722,147.1176916,2011,HumanObservation,950,0,0.4196972,0,99.6904221,0,2552,0,1
948,4e7437b9-ae57-4dd4-9679-d6fa08a8da56,-40.9818258,147.4679835,1979,HumanObservation,675,,,0,,0,562,0,1
949,4a618fb6-f5ac-4a8c-9fa7-350eea7ca034,-41.13452902,147.1185031,2011,HumanObservation,950,0,0.4196972,0,108.4767609,0,2552,0,1
950,4a35da5e-febe-461b-83db-08f3beff3393,-41.13118663,147.1098236,2011,HumanObservation,950,0,0.4196972,0,108.5500183,0,2552,0,1
951,493bedc0-219f-430d-8c54-e5bc34f97bc6,-41.33485862,146.521611,2011,HumanObservation,968,0,0.2629278,14.31,169.9431915,0,1445,0,1
952,3d699e1c-0dee-4d73-9eec-ef439b63602b,-41.33426928,146.5163808,2011,HumanObservation,968,0,0.2629278,11.53,127.2016068,0,1445,0,1
953,3ce51089-6f3a-4b61-9555-573048840633,-41.11516812,146.9346674,1978,HumanObservation,883,0,,11.53,127.1510239,0,2372,0,1
954,3ae17e1d-71b1-45b4-a6f5-a0ded4fdb63b,-41.12980856,147.1096546,2011,HumanObservation,950,0,0.4196972,0,108.5500183,0,2552,0,1
955,37f92305-7548-42ab-a657-e4e82f4ca01c,-41.33426928,146.5163808,2011,HumanObservation,968,0,0.2629278,11.53,127.2016068,0,1445,0,1
956,35b771ec-b41c-48b4-989e-b50e09bb9d1d,-41.34226972,146.5019787,2011,HumanObservation,997,0,0.3743746,0,102.4424133,0,2675,0,1
957,3587873e-7475-4195-a01c-0bc6218bfa17,-41.13368566,147.1151536,2011,HumanObservation,950,0,0.4196972,0,99.6904221,0,2552,0,1
958,2d237a77-5176-4cf7-ba58-6588a4ac6bfe,-41.12937231,147.1136449,2011,HumanObservation,950,0,0.4196972,11.53,99.6904221,0,2552,0,1
959,297f1d20-2ccb-44b0-bfe8-1ad1a939bd9d,-41.1348288,147.1160254,2011,HumanObservation,950,0,0.4196972,11.53,108.4767609,0,2552,0,1
960,21a9235f-603d-427d-92bd-34b382093c44,-41.33213511,146.485373,2011,HumanObservation,997,0,0.3743746,14.31,140.4382629,0,2675,0,1
961,17c4ffb8-ae9e-4c29-b48a-1ebe33807677,-41.13226126,147.116283,2011,HumanObservation,950,0,0.4196972,0,99.6904221,0,2552,0,1
962,107de821-3270-45bd-a493-b20c64e71722,-41.13178448,147.1156387,2011,HumanObservation,950,0,0.4196972,0,99.6904221,0,2552,0,1
963,101b1528-ba86-40f8-96dc-e50e135e6b22,-41.35172887,146.512761,2011,HumanObservation,997,0,0.5757046,0,137.8034058,0,2675,0,1
964,0f563e81-2d8f-4cad-a0f9-5712581a43af,-41.33911594,146.5208149,2011,HumanObservation,968,0,0.2629278,0,169.9431915,0,1445,0,1
965,08a97d09-9e31-48bc-af4b-3954aceae27e,-41.12802631,147.1082458,2011,HumanObservation,950,0,0.4196972,0,108.5500183,0,2552,0,1
966,0824e4b0-1f8b-4f21-9c92-8127c2896540,-41.36017123,146.5262318,2011,HumanObservation,968,0,0.346747,0,158.0265045,0,1445,0,1
967,0464d55f-1d23-432c-9347-bd8ebe4ebb3c,-41.13508017,147.1168718,2011,HumanObservation,950,0,0.4196972,0,108.4767609,0,2552,0,1
968,fd255cad-fe45-48a6-850d-d7513c090e05,-40.94848352,147.9846429,1974,HumanObservation,789,0,0.4610127,11.53,25.7112331,0,973,0,1
969,f4c8760b-a412-4b4c-a51c-80417bd82d8f,-41.22675165,146.719756,1985,HumanObservation,1122,0,0.9120492,21.62,411.1217041,0,2372,0,1
970,ec9846dc-84ae-4404-95e4-8d80b109d768,-41.29000246,148.1753129,1988,HumanObservation,819,0,0.3763296,11.53,82.4688034,1,1481,0,1
971,e752e1b5-07a7-450b-bc32-cbb44b804eac,-40.91345739,147.7446939,1986,HumanObservation,694,0,0.3325049,0,18.9603443,0,2541,0,1
972,dad96e01-c434-4bf4-9430-200c5985b17e,-41.08686699,146.8132182,0,HumanObservation,754,0,,0,,0,,0,1
973,d8b86777-67ce-4004-8e36-6c131bf7f870,-40.97178633,147.9022334,1987,HumanObservation,896,5000,0.3678787,11.53,67.2079315,0,2541,0,
974,d5801df8-9c99-49cd-b3da-34b68ecb74ca,-41.04848832,147.8013065,1985,HumanObservation,896,0,0.4876948,0,118.2644119,0,2541,0,
975,d0930673-e4ce-4acd-9b2b-d299165bae2b,-41.28332,146.93333,1968,PreservedSpecimen,805,0,0.3471249,0,47.2116394,0,559,0,1
976,cab0becc-3418-426a-99e6-4ff0654e3140,-41.151213,147.117389,2007,HumanObservation,950,0,0.4196972,11.53,115.164856,0,2552,0,1
977,c4b02546-3017-46dd-8c7b-d5465de8b20a,-41.23439654,146.7149503,1985,HumanObservation,1122,0,0.9120492,11.53,263.8447571,0,2372,0,1
978,c156a2fa-65d2-4aef-9754-bdd1fc2117ac,-41.3071493,148.080055,1991,HumanObservation,910,0,1.0400254,11.53,143.0916595,0,1481,0,
979,bbaf5b7a-cf7e-4206-af07-8d382c1a5d5f,-41.3305961,147.3514819,1982,HumanObservation,1165,0,1.8607856,0,388.7504883,0,1481,0,1
980,b4ab30e1-4d3b-4125-934e-cd353af58167,-40.81807164,148.0744538,1988,HumanObservation,662,5000,,9.37,59.5448303,0,562,0,
981,a6e6a79d-cb1c-42fa-8995-72d373ca3ede,-41.03689364,147.8079471,1985,HumanObservation,896,0,0.4876948,6.04,101.3953781,0,2541,0,1
982,a4f512db-d124-4039-a462-35915a424848,-41.08281982,147.3703975,1988,HumanObservation,811,0,0.4040991,11.53,111.9445724,0,2541,0,1
983,9977bbb3-c361-48bd-872c-69952fce4f57,-41.33734257,147.1483424,0,HumanObservation,966,0,1.4375447,8.3,281.7824707,0,2372,0,1
984,95bdbef4-c918-47a0-be2b-27936700f977,-41.02933661,147.7935801,1989,HumanObservation,896,0,0.4876948,11.53,147.319397,0,2541,0,1
985,945c6fe9-a4ff-4f09-b860-f4d4bde42274,-40.83181852,148.1346397,1979,HumanObservation,648,5000,,3.21,,0,562,0,
986,8f97dbf1-57a9-422e-92dd-8ad704d5ea37,-40.84757095,148.0986557,1988,HumanObservation,678,5000,,11.53,48.7378349,0,2541,0,
987,80f9a9bd-3771-4665-b3db-9551889f6f76,-41.3167,146.9333,1968,PreservedSpecimen,820,0,1.0196121,11.53,93.3636017,0,559,0,1
988,7604bdab-11f8-4585-952e-47376955caa6,-41.22156947,148.1728937,1990,HumanObservation,856,0,0.3071645,11.53,86.7988586,0,1481,0,1
989,71233be9-2a85-41bf-9d21-aecfb166428e,-41.00516838,147.8955539,1985,HumanObservation,896,5000,0.3678787,11.53,52.3658791,0,2541,0,
990,6e98ce69-2426-41da-b575-80322a442b63,-41.02299038,147.7994511,1989,HumanObservation,896,0,0.4876948,-2.82,163.8634644,0,2541,0,1
991,6b045d4d-2801-4883-9e08-b1061679d8a6,-41.16770304,146.953581,1992,HumanObservation,922,0,0.5713427,8.3,135.8899994,1,,0,1
992,5ffa3fd5-0ba7-46c0-83d1-cc8bb1c77fe1,-40.92206809,147.9241216,1989,HumanObservation,767,0,,0,23.5599327,0,2541,0,1
993,5e0c7fa0-8334-4c27-aac0-7e9297cf49cc,-40.86657528,148.0894768,1988,HumanObservation,678,5000,0.0246513,0,25.4951649,0,2541,0,
994,44a37598-a36d-48b9-a283-63608337737f,-40.96291738,147.9948039,1986,HumanObservation,789,0,0.4257533,11.53,67.9259033,0,2541,0,1
995,3853c721-f47e-4bfd-94d5-a3738587bb80,-41.09241879,146.9679939,0,HumanObservation,868,0,0.3369531,11.53,110.6956329,0,2541,0,1
996,14e644df-3ad9-49b1-94e7-7582241aab34,-41.13357052,146.741599,1990,HumanObservation,900,0,,3.21,52.7142258,0,973,0,1
997,0bc2fe7a-9963-4dbf-9a46-62ae59f35ca3,-40.91515034,147.9679744,1974,HumanObservation,703,5000,,3.21,28.8824615,0,2541,0,1
998,08ed0ac1-3931-4489-bad4-c595e19b38c5,-41.27691532,147.1983556,1988,HumanObservation,1040,0,0.9273651,21.62,321.0482788,0,2372,0,1
999,fc6f3ecf-c335-41f0-9325-5b03413249b3,-37.03,140.8,0,FossilSpecimen,527,0,0.1680289,0,71.3262558,0,571,0,1
1000,85a82c27-2a8c-4809-ae4b-f16f3910ed4d,-37.03,140.8,0,FossilSpecimen,527,0,0.1680289,0,71.3262558,0,571,0,1
1001,5a4ca21e-21b1-4a22-93b4-52da759847ea,-37.03,140.8,0,FossilSpecimen,527,0,0.1680289,0,71.3262558,0,571,0,1
1002,06d5348d-bee7-476f-9a23-7d17eccefd6c,-37.03,140.8,0,FossilSpecimen,527,0,0.1680289,0,71.3262558,0,571,0,1
